Season,Round,Abbreviation,Stint,Tire Compound,Stint Length
2022,16,RIC,1,MEDIUM,19
2022,16,RIC,2,HARD,27
2022,16,RUS,1,SOFT,23
2022,16,RUS,2,HARD,24
2022,16,RUS,3,SOFT,6
2022,16,SAI,1,MEDIUM,30
2022,16,SAI,2,SOFT,17
2022,16,SAI,3,SOFT,6
2022,16,STR,1,MEDIUM,18
2022,16,STR,2,HARD,21
2022,16,TSU,1,MEDIUM,19
2022,16,TSU,2,HARD,28
2022,16,TSU,3,SOFT,5
2022,16,VER,1,SOFT,25
2022,16,VER,2,MEDIUM,23
2022,16,VER,3,SOFT,5
2022,16,VET,1,MEDIUM,11
2022,16,ZHO,1,MEDIUM,18
2022,16,ZHO,2,HARD,35
2022,17,ALB,1,INTERMEDIATE,25
2022,17,ALO,1,INTERMEDIATE,21
2022,17,BOT,1,INTERMEDIATE,33
2022,17,BOT,2,SOFT,26
2022,17,GAS,1,INTERMEDIATE,33
2022,17,GAS,2,MEDIUM,26
2022,17,HAM,1,INTERMEDIATE,34
2022,17,HAM,2,MEDIUM,25
2022,17,LAT,1,INTERMEDIATE,7
2022,17,LEC,1,INTERMEDIATE,34
2022,17,LEC,2,MEDIUM,25
2022,17,MAG,1,INTERMEDIATE,7
2022,17,MAG,2,INTERMEDIATE,26
2022,17,MAG,3,MEDIUM,26
2022,17,MSC,1,INTERMEDIATE,34
2022,17,MSC,2,MEDIUM,7
2022,17,MSC,3,SOFT,17
2022,17,NOR,1,INTERMEDIATE,36
2022,17,NOR,2,MEDIUM,23
2022,17,OCO,1,INTERMEDIATE,27
2022,17,PER,1,INTERMEDIATE,35
2022,17,PER,2,MEDIUM,24
2022,17,RIC,1,INTERMEDIATE,36
2022,17,RIC,2,SOFT,23
2022,17,RUS,1,INTERMEDIATE,21
2022,17,RUS,2,MEDIUM,14
2022,17,RUS,3,MEDIUM,6
2022,17,RUS,4,SOFT,10
2022,17,RUS,5,SOFT,6
2022,17,SAI,1,INTERMEDIATE,35
2022,17,SAI,2,MEDIUM,24
2022,17,STR,1,INTERMEDIATE,35
2022,17,STR,2,MEDIUM,24
2022,17,TSU,1,INTERMEDIATE,33
2022,17,TSU,2,MEDIUM,2
2022,17,VER,1,INTERMEDIATE,35
2022,17,VER,2,MEDIUM,5
2022,17,VER,3,SOFT,19
2022,17,VET,1,INTERMEDIATE,34
2022,17,VET,2,MEDIUM,25
2022,17,ZHO,1,INTERMEDIATE,7
2022,18,ALB,1,INTERMEDIATE,1
2022,18,ALO,1,INTERMEDIATE,2
2022,18,ALO,2,WET,6
2022,18,ALO,3,INTERMEDIATE,14
2022,18,ALO,4,INTERMEDIATE,6
2022,18,BOT,1,INTERMEDIATE,2
2022,18,BOT,2,WET,4
2022,18,BOT,3,INTERMEDIATE,22
2022,18,GAS,1,INTERMEDIATE,1
2022,18,GAS,2,WET,1
2022,18,GAS,3,WET,5
2022,18,GAS,4,INTERMEDIATE,12
2022,18,GAS,5,INTERMEDIATE,9
2022,18,HAM,1,INTERMEDIATE,2
2022,18,HAM,2,WET,5
2022,18,HAM,3,INTERMEDIATE,21
2022,18,LAT,1,INTERMEDIATE,2
2022,18,LAT,2,WET,3
2022,18,LAT,3,INTERMEDIATE,23
2022,18,LEC,1,INTERMEDIATE,2
2022,18,LEC,2,WET,5
2022,18,LEC,3,INTERMEDIATE,21
2022,18,MAG,1,INTERMEDIATE,2
2022,18,MAG,2,WET,5
2022,18,MAG,3,INTERMEDIATE,21
2022,18,MSC,1,INTERMEDIATE,2
2022,18,MSC,2,WET,9
2022,18,MSC,3,INTERMEDIATE,17
2022,18,NOR,1,INTERMEDIATE,2
2022,18,NOR,2,WET,4
2022,18,NOR,3,INTERMEDIATE,22
2022,18,OCO,1,INTERMEDIATE,2
2022,18,OCO,2,WET,5
2022,18,OCO,3,INTERMEDIATE,21
2022,18,PER,1,INTERMEDIATE,2
2022,18,PER,2,WET,5
2022,18,PER,3,INTERMEDIATE,21
2022,18,RIC,1,INTERMEDIATE,2
2022,18,RIC,2,WET,6
2022,18,RIC,3,INTERMEDIATE,20
2022,18,RUS,1,INTERMEDIATE,2
2022,18,RUS,2,WET,5
2022,18,RUS,3,INTERMEDIATE,21
2022,18,SAI,1,INTERMEDIATE,1
2022,18,STR,1,INTERMEDIATE,2
2022,18,STR,2,WET,5
2022,18,STR,3,INTERMEDIATE,12
2022,18,STR,4,INTERMEDIATE,9
2022,18,TSU,1,INTERMEDIATE,2
2022,18,TSU,2,WET,5
2022,18,TSU,3,INTERMEDIATE,13
2022,18,TSU,4,INTERMEDIATE,8
2022,18,VER,1,INTERMEDIATE,2
2022,18,VER,2,WET,5
2022,18,VER,3,INTERMEDIATE,22
2022,18,VET,1,INTERMEDIATE,2
2022,18,VET,2,WET,3
2022,18,VET,3,INTERMEDIATE,23
2022,18,ZHO,1,INTERMEDIATE,2
2022,18,ZHO,2,WET,7
2022,18,ZHO,3,INTERMEDIATE,9
2022,18,ZHO,4,INTERMEDIATE,10
2022,19,ALB,1,MEDIUM,9
2022,19,ALB,2,MEDIUM,9
2022,19,ALB,3,HARD,38
2022,19,ALO,1,HARD,18
2022,19,ALO,2,MEDIUM,4
2022,19,ALO,3,HARD,34
2022,19,BOT,1,MEDIUM,10
2022,19,BOT,2,HARD,7
2022,19,GAS,1,MEDIUM,11
2022,19,GAS,2,HARD,21
2022,19,GAS,3,HARD,24
2022,19,HAM,1,MEDIUM,12
2022,19,HAM,2,HARD,22
2022,19,HAM,3,HARD,22
2022,19,LAT,1,MEDIUM,5
2022,19,LAT,2,MEDIUM,13
2022,19,LAT,3,HARD,38
2022,19,LEC,1,MEDIUM,18
2022,19,LEC,2,HARD,17
2022,19,LEC,3,MEDIUM,21
2022,19,MAG,1,HARD,18
2022,19,MAG,2,MEDIUM,38
2022,19,MSC,1,HARD,18
2022,19,MSC,2,MEDIUM,15
2022,19,MSC,3,HARD,23
2022,19,NOR,1,MEDIUM,14
2022,19,NOR,2,HARD,20
2022,19,NOR,3,HARD,22
2022,19,OCO,1,HARD,18
2022,19,OCO,2,HARD,27
2022,19,OCO,3,MEDIUM,11
2022,19,PER,1,MEDIUM,14
2022,19,PER,2,HARD,24
2022,19,PER,3,MEDIUM,18
2022,19,RIC,1,MEDIUM,10
2022,19,RIC,2,HARD,25
2022,19,RIC,3,HARD,21
2022,19,RUS,1,MEDIUM,13
2022,19,RUS,2,HARD,23
2022,19,RUS,3,HARD,18
2022,19,RUS,4,SOFT,2
2022,19,SAI,1,MEDIUM,1
2022,19,STR,1,MEDIUM,15
2022,19,STR,2,MEDIUM,7
2022,19,TSU,1,MEDIUM,10
2022,19,TSU,2,MEDIUM,23
2022,19,TSU,3,HARD,23
2022,19,VER,1,MEDIUM,13
2022,19,VER,2,HARD,22
2022,19,VER,3,MEDIUM,21
2022,19,VET,1,MEDIUM,18
2022,19,VET,2,MEDIUM,23
2022,19,VET,3,HARD,15
2022,19,ZHO,1,MEDIUM,9
2022,19,ZHO,2,HARD,14
2022,19,ZHO,3,HARD,33
2022,20,ALB,1,MEDIUM,38
2022,20,ALB,2,SOFT,32
2022,20,ALO,1,MEDIUM,40
2022,20,ALO,2,HARD,24
2022,20,BOT,1,MEDIUM,39
2022,20,BOT,2,HARD,31
2022,20,GAS,1,MEDIUM,40
2022,20,GAS,2,SOFT,30
2022,20,HAM,1,MEDIUM,29
2022,20,HAM,2,HARD,42
2022,20,LAT,1,SOFT,23
2022,20,LAT,2,HARD,29
2022,20,LAT,3,SOFT,17
2022,20,LEC,1,SOFT,28
2022,20,LEC,2,MEDIUM,43
2022,20,MAG,1,MEDIUM,38
2022,20,MAG,2,SOFT,32
2022,20,MSC,1,SOFT,24
2022,20,MSC,2,MEDIUM,46
2022,20,NOR,1,MEDIUM,31
2022,20,NOR,2,HARD,39
2022,20,OCO,1,MEDIUM,33
2022,20,OCO,2,HARD,37
2022,20,PER,1,SOFT,23
2022,20,PER,2,MEDIUM,48
2022,20,RIC,1,MEDIUM,44
2022,20,RIC,2,SOFT,26
2022,20,RUS,1,MEDIUM,34
2022,20,RUS,2,HARD,35
2022,20,RUS,3,SOFT,2
2022,20,SAI,1,SOFT,29
2022,20,SAI,2,MEDIUM,42
2022,20,STR,1,MEDIUM,17
2022,20,STR,2,SOFT,23
2022,20,STR,3,SOFT,30
2022,20,TSU,1,SOFT,29
2022,20,TSU,2,MEDIUM,21
2022,20,VER,1,SOFT,25
2022,20,VER,2,MEDIUM,46
2022,20,VET,1,SOFT,38
2022,20,VET,2,MEDIUM,32
2022,20,ZHO,1,MEDIUM,45
2022,20,ZHO,2,SOFT,25
2022,22,ALB,1,MEDIUM,12
2022,22,ALB,2,HARD,23
2022,22,ALB,3,MEDIUM,22
2022,22,ALO,1,MEDIUM,19
2022,22,ALO,2,HARD,8
2022,22,BOT,1,HARD,30
2022,22,BOT,2,MEDIUM,27
2022,22,GAS,1,SOFT,14
2022,22,GAS,2,HARD,43
2022,22,HAM,1,MEDIUM,18
2022,22,HAM,2,HARD,37
2022,22,LAT,1,MEDIUM,15
2022,22,LAT,2,HARD,23
2022,22,LAT,3,MEDIUM,17
2022,22,LEC,1,MEDIUM,21
2022,22,LEC,2,HARD,37
2022,22,MAG,1,HARD,28
2022,22,MAG,2,MEDIUM,29
2022,22,MSC,1,MEDIUM,14
2022,22,MSC,2,HARD,20
2022,22,MSC,3,MEDIUM,23
2022,22,NOR,1,MEDIUM,15
2022,22,NOR,2,HARD,27
2022,22,NOR,3,MEDIUM,16
2022,22,OCO,1,MEDIUM,14
2022,22,OCO,2,HARD,27
2022,22,OCO,3,HARD,17
2022,22,PER,1,MEDIUM,15
2022,22,PER,2,HARD,18
2022,22,PER,3,HARD,25
2022,22,RIC,1,MEDIUM,19
2022,22,RIC,2,HARD,39
2022,22,RUS,1,MEDIUM,15
2022,22,RUS,2,HARD,24
2022,22,RUS,3,MEDIUM,19
2022,22,SAI,1,MEDIUM,17
2022,22,SAI,2,HARD,22
2022,22,SAI,3,HARD,19
2022,22,STR,1,MEDIUM,13
2022,22,STR,2,HARD,27
2022,22,STR,3,MEDIUM,18
2022,22,TSU,1,MEDIUM,14
2022,22,TSU,2,HARD,24
2022,22,TSU,3,SOFT,20
2022,22,VER,1,MEDIUM,20
2022,22,VER,2,HARD,38
2022,22,VET,1,MEDIUM,25
2022,22,VET,2,HARD,33
2022,22,ZHO,1,MEDIUM,15
2022,22,ZHO,2,HARD,29
2022,22,ZHO,3,SOFT,13
2023,1,ALB,1,SOFT,11
2023,1,ALB,2,SOFT,15
2023,1,ALB,3,HARD,14
2023,1,ALB,4,SOFT,17
2023,1,ALO,1,SOFT,14
2023,1,ALO,2,HARD,20
2023,1,ALO,3,HARD,23
2023,1,BOT,1,SOFT,11
2023,1,BOT,2,HARD,18
2023,1,BOT,3,HARD,28
2023,1,DEV,1,SOFT,11
2023,1,DEV,2,HARD,16
2023,1,DEV,3,HARD,29
2023,1,GAS,1,SOFT,9
2023,1,GAS,2,HARD,16
2023,1,GAS,3,HARD,15
2023,1,GAS,4,SOFT,17
2023,1,HAM,1,SOFT,12
2023,1,HAM,2,HARD,18
2023,1,HAM,3,HARD,27
2023,1,HUL,1,SOFT,11
2023,1,HUL,2,HARD,15
2023,1,HUL,3,HARD,14
2023,1,HUL,4,SOFT,16
2023,1,LEC,1,SOFT,13
2023,1,LEC,2,HARD,20
2023,1,LEC,3,HARD,7
2023,1,MAG,1,HARD,15
2023,1,MAG,2,HARD,14
2023,1,MAG,3,SOFT,11
2023,1,MAG,4,SOFT,16
2023,1,NOR,1,SOFT,10
2023,1,NOR,2,HARD,7
2023,1,NOR,3,SOFT,10
2023,1,NOR,4,MEDIUM,10
2023,1,NOR,5,HARD,10
2023,1,NOR,6,SOFT,7
2023,1,NOR,7,SOFT,1
2023,1,OCO,1,SOFT,12
2023,1,OCO,2,HARD,3
2023,1,OCO,3,HARD,17
2023,1,OCO,4,HARD,9
2023,1,PER,1,SOFT,17
2023,1,PER,2,SOFT,17
2023,1,PER,3,HARD,23
2023,1,PIA,1,SOFT,13
2023,1,RUS,1,SOFT,13
2023,1,RUS,2,HARD,18
2023,1,RUS,3,HARD,26
2023,1,SAI,1,SOFT,13
2023,1,SAI,2,HARD,18
2023,1,SAI,3,HARD,26
2023,1,SAR,1,SOFT,12
2023,1,SAR,2,SOFT,18
2023,1,SAR,3,HARD,10
2023,1,SAR,4,SOFT,16
2023,1,STR,1,SOFT,15
2023,1,STR,2,HARD,15
2023,1,STR,3,HARD,27
2023,1,TSU,1,SOFT,10
2023,1,TSU,2,HARD,16
2023,1,TSU,3,HARD,14
2023,1,TSU,4,SOFT,17
2023,1,VER,1,SOFT,14
2023,1,VER,2,SOFT,22
2023,1,VER,3,HARD,21
2023,1,ZHO,1,SOFT,12
2023,1,ZHO,2,HARD,20
2023,1,ZHO,3,SOFT,22
2023,1,ZHO,4,SOFT,2
2023,2,ALB,1,MEDIUM,17
2023,2,ALB,2,HARD,10
2023,2,ALO,1,MEDIUM,18
2023,2,ALO,2,HARD,32
2023,2,BOT,1,MEDIUM,9
2023,2,BOT,2,HARD,8
2023,2,BOT,3,MEDIUM,18
2023,2,BOT,4,SOFT,14
2023,2,DEV,1,MEDIUM,17
2023,2,DEV,2,HARD,33
2023,2,GAS,1,MEDIUM,14
2023,2,GAS,2,HARD,36
2023,2,HAM,1,HARD,18
2023,2,HAM,2,MEDIUM,32
2023,2,HUL,1,MEDIUM,11
2023,2,HUL,2,HARD,39
2023,2,LEC,1,SOFT,16
2023,2,LEC,2,HARD,34
2023,2,MAG,1,MEDIUM,8
2023,2,MAG,2,HARD,42
2023,2,NOR,1,SOFT,2
2023,2,NOR,2,HARD,17
2023,2,NOR,3,MEDIUM,31
2023,2,OCO,1,MEDIUM,16
2023,2,OCO,2,HARD,34
2023,2,PER,1,MEDIUM,18
2023,2,PER,2,HARD,32
2023,2,PIA,1,MEDIUM,1
2023,2,PIA,2,HARD,49
2023,2,RUS,1,MEDIUM,18
2023,2,RUS,2,HARD,32
2023,2,SAI,1,MEDIUM,15
2023,2,SAI,2,HARD,35
2023,2,SAR,1,HARD,18
2023,2,SAR,2,MEDIUM,32
2023,2,STR,1,MEDIUM,13
2023,2,STR,2,HARD,4
2023,2,TSU,1,MEDIUM,17
2023,2,TSU,2,HARD,33
2023,2,VER,1,MEDIUM,18
2023,2,VER,2,HARD,32
2023,2,ZHO,1,MEDIUM,11
2023,2,ZHO,2,HARD,7
2023,2,ZHO,3,MEDIUM,32
2023,3,ALB,1,MEDIUM,7
2023,3,ALO,1,MEDIUM,8
2023,3,ALO,2,HARD,47
2023,3,ALO,3,SOFT,2
2023,3,ALO,4,SOFT,1
2023,3,BOT,1,SOFT,1
2023,3,BOT,2,HARD,7
2023,3,BOT,3,HARD,45
2023,3,BOT,4,SOFT,1
2023,3,BOT,5,SOFT,1
2023,3,BOT,6,SOFT,2
2023,3,BOT,7,SOFT,1
2023,3,DEV,1,HARD,8
2023,3,DEV,2,MEDIUM,37
2023,3,DEV,3,SOFT,9
2023,3,DEV,4,SOFT,1
2023,3,DEV,5,SOFT,2
2023,3,GAS,1,SOFT,8
2023,3,GAS,2,HARD,47
2023,3,GAS,3,SOFT,2
2023,3,HAM,1,MEDIUM,8
2023,3,HAM,2,HARD,47
2023,3,HAM,3,SOFT,2
2023,3,HAM,4,SOFT,1
2023,3,HUL,1,MEDIUM,8
2023,3,HUL,2,HARD,47
2023,3,HUL,3,SOFT,2
2023,3,HUL,4,SOFT,1
2023,3,LEC,1,MEDIUM,1
2023,3,MAG,1,MEDIUM,7
2023,3,MAG,2,HARD,1
2023,3,MAG,3,HARD,45
2023,3,NOR,1,MEDIUM,8
2023,3,NOR,2,HARD,47
2023,3,NOR,3,SOFT,2
2023,3,NOR,4,SOFT,1
2023,3,OCO,1,SOFT,1
2023,3,OCO,2,HARD,7
2023,3,OCO,3,HARD,47
2023,3,OCO,4,SOFT,2
2023,3,PER,1,HARD,1
2023,3,PER,2,MEDIUM,1
2023,3,PER,3,HARD,6
2023,3,PER,4,HARD,47
2023,3,PER,5,SOFT,2
2023,3,PER,6,SOFT,1
2023,3,PIA,1,MEDIUM,8
2023,3,PIA,2,HARD,46
2023,3,PIA,3,SOFT,1
2023,3,PIA,4,SOFT,2
2023,3,PIA,5,SOFT,1
2023,3,RUS,1,MEDIUM,7
2023,3,RUS,2,HARD,1
2023,3,RUS,3,HARD,10
2023,3,SAI,1,MEDIUM,7
2023,3,SAI,2,HARD,1
2023,3,SAI,3,HARD,47
2023,3,SAI,4,SOFT,2
2023,3,SAI,5,SOFT,1
2023,3,SAR,1,HARD,1
2023,3,SAR,2,MEDIUM,1
2023,3,SAR,3,HARD,6
2023,3,SAR,4,MEDIUM,28
2023,3,SAR,5,HARD,18
2023,3,SAR,6,SOFT,1
2023,3,SAR,7,SOFT,2
2023,3,STR,1,MEDIUM,8
2023,3,STR,2,HARD,47
2023,3,STR,3,SOFT,2
2023,3,STR,4,SOFT,1
2023,3,TSU,1,MEDIUM,8
2023,3,TSU,2,HARD,46
2023,3,TSU,3,SOFT,1
2023,3,TSU,4,SOFT,2
2023,3,TSU,5,SOFT,1
2023,3,VER,1,MEDIUM,8
2023,3,VER,2,HARD,47
2023,3,VER,3,SOFT,2
2023,3,VER,4,SOFT,1
2023,3,ZHO,1,SOFT,1
2023,3,ZHO,2,HARD,7
2023,3,ZHO,3,HARD,46
2023,3,ZHO,4,SOFT,1
2023,3,ZHO,5,SOFT,2
2023,3,ZHO,6,SOFT,1
2023,4,ALB,1,MEDIUM,7
2023,4,ALB,2,HARD,44
2023,4,ALO,1,MEDIUM,11
2023,4,ALO,2,HARD,40
2023,4,BOT,1,MEDIUM,6
2023,4,BOT,2,HARD,6
2023,4,BOT,3,HARD,22
2023,4,BOT,4,MEDIUM,16
2023,4,DEV,1,HARD,10
2023,4,GAS,1,MEDIUM,5
2023,4,GAS,2,HARD,18
2023,4,GAS,3,HARD,28
2023,4,HAM,1,MEDIUM,9
2023,4,HAM,2,HARD,42
2023,4,HUL,1,HARD,49
2023,4,HUL,2,SOFT,1
2023,4,LEC,1,MEDIUM,11
2023,4,LEC,2,HARD,40
2023,4,MAG,1,MEDIUM,10
2023,4,MAG,2,HARD,41
2023,4,NOR,1,MEDIUM,9
2023,4,NOR,2,HARD,42
2023,4,OCO,1,HARD,50
2023,4,OCO,2,SOFT,1
2023,4,PER,1,MEDIUM,11
2023,4,PER,2,HARD,40
2023,4,PIA,1,MEDIUM,8
2023,4,PIA,2,HARD,43
2023,4,RUS,1,MEDIUM,11
2023,4,RUS,2,HARD,38
2023,4,RUS,3,SOFT,2
2023,4,SAI,1,MEDIUM,11
2023,4,SAI,2,HARD,40
2023,4,SAR,1,MEDIUM,8
2023,4,SAR,2,HARD,43
2023,4,STR,1,MEDIUM,11
2023,4,STR,2,HARD,40
2023,4,TSU,1,MEDIUM,8
2023,4,TSU,2,HARD,43
2023,4,VER,1,MEDIUM,10
2023,4,VER,2,HARD,41
2023,4,ZHO,1,MEDIUM,11
2023,4,ZHO,2,HARD,25
2023,5,ALB,1,MEDIUM,22
2023,5,ALB,2,HARD,35
2023,5,ALO,1,MEDIUM,24
2023,5,ALO,2,HARD,33
2023,5,BOT,1,MEDIUM,15
2023,5,BOT,2,HARD,42
2023,5,DEV,1,MEDIUM,15
2023,5,DEV,2,HARD,42
2023,5,GAS,1,MEDIUM,15
2023,5,GAS,2,HARD,42
2023,5,HAM,1,HARD,37
2023,5,HAM,2,MEDIUM,20
2023,5,HUL,1,HARD,33
2023,5,HUL,2,MEDIUM,24
2023,5,LEC,1,MEDIUM,17
2023,5,LEC,2,HARD,40
2023,5,MAG,1,MEDIUM,14
2023,5,MAG,2,HARD,43
2023,5,NOR,1,SOFT,4
2023,5,NOR,2,HARD,53
2023,5,OCO,1,HARD,39
2023,5,OCO,2,MEDIUM,18
2023,5,PER,1,MEDIUM,20
2023,5,PER,2,HARD,37
2023,5,PIA,1,SOFT,5
2023,5,PIA,2,HARD,51
2023,5,RUS,1,MEDIUM,17
2023,5,RUS,2,HARD,40
2023,5,SAI,1,MEDIUM,18
2023,5,SAI,2,HARD,39
2023,5,SAR,1,MEDIUM,2
2023,5,SAR,2,HARD,54
2023,5,STR,1,HARD,42
2023,5,STR,2,MEDIUM,15
2023,5,TSU,1,HARD,36
2023,5,TSU,2,MEDIUM,21
2023,5,VER,1,HARD,45
2023,5,VER,2,MEDIUM,12
2023,5,ZHO,1,HARD,31
2023,5,ZHO,2,MEDIUM,26
2023,6,ALB,1,MEDIUM,18
2023,6,ALB,2,HARD,34
2023,6,ALB,3,INTERMEDIATE,25
2023,6,ALO,1,HARD,54
2023,6,ALO,2,MEDIUM,1
2023,6,ALO,3,INTERMEDIATE,23
2023,6,BOT,1,HARD,51
2023,6,BOT,2,INTERMEDIATE,26
2023,6,DEV,1,MEDIUM,53
2023,6,DEV,2,INTERMEDIATE,24
2023,6,GAS,1,HARD,47
2023,6,GAS,2,MEDIUM,7
2023,6,GAS,3,INTERMEDIATE,24
2023,6,HAM,1,MEDIUM,31
2023,6,HAM,2,HARD,23
2023,6,HAM,3,INTERMEDIATE,24
2023,6,HUL,1,MEDIUM,1
2023,6,HUL,2,HARD,53
2023,6,HUL,3,INTERMEDIATE,5
2023,6,HUL,4,WET,17
2023,6,LEC,1,HARD,44
2023,6,LEC,2,MEDIUM,11
2023,6,LEC,3,INTERMEDIATE,23
2023,6,MAG,1,HARD,56
2023,6,MAG,2,WET,15
2023,6,NOR,1,MEDIUM,50
2023,6,NOR,2,HARD,4
2023,6,NOR,3,INTERMEDIATE,23
2023,6,OCO,1,MEDIUM,32
2023,6,OCO,2,HARD,22
2023,6,OCO,3,INTERMEDIATE,24
2023,6,PER,1,MEDIUM,1
2023,6,PER,2,HARD,33
2023,6,PER,3,MEDIUM,19
2023,6,PER,4,INTERMEDIATE,4
2023,6,PER,5,WET,13
2023,6,PER,6,INTERMEDIATE,6
2023,6,PIA,1,HARD,54
2023,6,PIA,2,INTERMEDIATE,23
2023,6,RUS,1,HARD,54
2023,6,RUS,2,INTERMEDIATE,24
2023,6,SAI,1,HARD,33
2023,6,SAI,2,MEDIUM,22
2023,6,SAI,3,INTERMEDIATE,23
2023,6,SAR,1,MEDIUM,20
2023,6,SAR,2,HARD,3
2023,6,SAR,3,SOFT,29
2023,6,SAR,4,INTERMEDIATE,24
2023,6,STR,1,HARD,51
2023,6,STR,2,INTERMEDIATE,3
2023,6,TSU,1,MEDIUM,53
2023,6,TSU,2,INTERMEDIATE,23
2023,6,VER,1,MEDIUM,55
2023,6,VER,2,INTERMEDIATE,23
2023,6,ZHO,1,SOFT,1
2023,6,ZHO,2,HARD,51
2023,6,ZHO,3,INTERMEDIATE,25
2023,7,ALB,1,SOFT,16
2023,7,ALB,2,HARD,21
2023,7,ALB,3,MEDIUM,28
2023,7,ALO,1,SOFT,19
2023,7,ALO,2,SOFT,25
2023,7,ALO,3,HARD,22
2023,7,BOT,1,SOFT,5
2023,7,BOT,2,HARD,34
2023,7,BOT,3,HARD,26
2023,7,DEV,1,SOFT,9
2023,7,DEV,2,HARD,29
2023,7,DEV,3,MEDIUM,27
2023,7,GAS,1,SOFT,19
2023,7,GAS,2,MEDIUM,20
2023,7,GAS,3,HARD,27
2023,7,HAM,1,SOFT,24
2023,7,HAM,2,MEDIUM,26
2023,7,HAM,3,SOFT,16
2023,7,HUL,1,SOFT,8
2023,7,HUL,2,MEDIUM,18
2023,7,HUL,3,HARD,17
2023,7,HUL,4,MEDIUM,22
2023,7,LEC,1,HARD,16
2023,7,LEC,2,SOFT,25
2023,7,LEC,3,HARD,25
2023,7,MAG,1,SOFT,10
2023,7,MAG,2,MEDIUM,14
2023,7,MAG,3,HARD,18
2023,7,MAG,4,MEDIUM,23
2023,7,NOR,1,SOFT,1
2023,7,NOR,2,HARD,21
2023,7,NOR,3,MEDIUM,28
2023,7,NOR,4,SOFT,15
2023,7,OCO,1,SOFT,13
2023,7,OCO,2,MEDIUM,22
2023,7,OCO,3,HARD,31
2023,7,PER,1,MEDIUM,27
2023,7,PER,2,HARD,23
2023,7,PER,3,SOFT,16
2023,7,PIA,1,SOFT,17
2023,7,PIA,2,HARD,22
2023,7,PIA,3,MEDIUM,26
2023,7,RUS,1,SOFT,25
2023,7,RUS,2,MEDIUM,20
2023,7,RUS,3,SOFT,21
2023,7,SAI,1,SOFT,15
2023,7,SAI,2,MEDIUM,26
2023,7,SAI,3,HARD,25
2023,7,SAR,1,MEDIUM,17
2023,7,SAR,2,HARD,19
2023,7,SAR,3,HARD,29
2023,7,STR,1,SOFT,14
2023,7,STR,2,SOFT,20
2023,7,STR,3,HARD,32
2023,7,TSU,1,SOFT,10
2023,7,TSU,2,HARD,24
2023,7,TSU,3,MEDIUM,32
2023,7,VER,1,MEDIUM,26
2023,7,VER,2,HARD,26
2023,7,VER,3,SOFT,14
2023,7,ZHO,1,SOFT,9
2023,7,ZHO,2,HARD,27
2023,7,ZHO,3,HARD,30
2023,8,ALB,1,MEDIUM,12
2023,8,ALB,2,HARD,58
2023,8,ALO,1,MEDIUM,12
2023,8,ALO,2,HARD,29
2023,8,ALO,3,HARD,29
2023,8,BOT,1,HARD,36
2023,8,BOT,2,MEDIUM,34
2023,8,DEV,1,MEDIUM,11
2023,8,DEV,2,HARD,39
2023,8,DEV,3,HARD,19
2023,8,GAS,1,SOFT,10
2023,8,GAS,2,HARD,23
2023,8,GAS,3,HARD,37
2023,8,HAM,1,MEDIUM,12
2023,8,HAM,2,HARD,28
2023,8,HAM,3,MEDIUM,30
2023,8,HUL,1,MEDIUM,11
2023,8,HUL,2,HARD,20
2023,8,HUL,3,HARD,38
2023,8,LEC,1,MEDIUM,39
2023,8,LEC,2,HARD,31
2023,8,MAG,1,HARD,35
2023,8,MAG,2,MEDIUM,18
2023,8,MAG,3,MEDIUM,16
2023,8,NOR,1,MEDIUM,12
2023,8,NOR,2,HARD,23
2023,8,NOR,3,HARD,35
2023,8,OCO,1,MEDIUM,12
2023,8,OCO,2,HARD,24
2023,8,OCO,3,HARD,34
2023,8,PER,1,HARD,37
2023,8,PER,2,MEDIUM,31
2023,8,PER,3,SOFT,2
2023,8,PIA,1,MEDIUM,12
2023,8,PIA,2,HARD,25
2023,8,PIA,3,HARD,33
2023,8,RUS,1,MEDIUM,12
2023,8,RUS,2,HARD,42
2023,8,SAI,1,MEDIUM,38
2023,8,SAI,2,HARD,32
2023,8,SAR,1,MEDIUM,7
2023,8,STR,1,MEDIUM,11
2023,8,STR,2,HARD,16
2023,8,STR,3,HARD,43
2023,8,TSU,1,MEDIUM,1
2023,8,TSU,2,HARD,1
2023,8,TSU,3,HARD,68
2023,8,VER,1,MEDIUM,12
2023,8,VER,2,HARD,30
2023,8,VER,3,MEDIUM,28
2023,8,ZHO,1,MEDIUM,12
2023,8,ZHO,2,HARD,20
2023,8,ZHO,3,HARD,37
2023,9,ALB,1,MEDIUM,2
2023,9,ALB,2,MEDIUM,12
2023,9,ALB,3,HARD,27
2023,9,ALB,4,HARD,30
2023,9,ALO,1,HARD,2
2023,9,ALO,2,HARD,13
2023,9,ALO,3,MEDIUM,29
2023,9,ALO,4,MEDIUM,27
2023,9,BOT,1,HARD,2
2023,9,BOT,2,HARD,19
2023,9,BOT,3,MEDIUM,19
2023,9,BOT,4,HARD,30
2023,9,DEV,1,MEDIUM,2
2023,9,DEV,2,MEDIUM,10
2023,9,DEV,3,HARD,25
2023,9,DEV,4,MEDIUM,33
2023,9,GAS,1,MEDIUM,2
2023,9,GAS,2,MEDIUM,12
2023,9,GAS,3,HARD,30
2023,9,GAS,4,MEDIUM,27
2023,9,HAM,1,MEDIUM,2
